COD_MKT_ID;COD_MKT;AREA;COD_AREA;MACROSETTORE;COD_MACROSET;SETTORE;COD_SETT;REPARTO;COD_REP;CATEGORIA;COD_CATEG;SOTTOCATEGORIA;COD_SUBCATEG;SEGMENTO;COD_SEGMENTO
888;68015770403;Non alimentari;2;No Food;3;MULTIMEDIA;68;INFORMATICA;01;ACCESSORI INFORMATICI;577;CONTENITORI/PULIZIA COMPLEMENTI;04;MINUTERIE;03
889;68015770404;Non alimentari;2;No Food;3;MULTIMEDIA;68;INFORMATICA;01;ACCESSORI INFORMATICI;577;CONTENITORI/PULIZIA COMPLEMENTI;04;SISTEMI PER ETICHETTATURA;04
890;68015770501;Non alimentari;2;No Food;3;MULTIMEDIA;68;INFORMATICA;01;ACCESSORI INFORMATICI;577;SUPPORTI VERGINI;05;FLOPPY DISK 3,5P;01
891;68015770502;Non alimentari;2;No Food;3;MULTIMEDIA;68;INFORMATICA;01;ACCESSORI INFORMATICI;577;SUPPORTI VERGINI;05;CD REGISTRAZIONE;02
892;68015770503;Non alimentari;2;No Food;3;MULTIMEDIA;68;INFORMATICA;01;ACCESSORI INFORMATICI;577;SUPPORTI VERGINI;05;DVD;03
893;68015770504;Non alimentari;2;No Food;3;MULTIMEDIA;68;INFORMATICA;01;ACCESSORI INFORMATICI;577;SUPPORTI VERGINI;05;ALTRO;04
894;6801W610101;Non alimentari;2;No Food;3;MULTIMEDIA;68;INFORMATICA;01;INFORMATICA;W61;INFORMATICA;01;INFORMATICA;01
895;68025810101;Non alimentari;2;No Food;3;MULTIMEDIA;68;SUONO;02;HIFI SUONO;581;COMPONENTI;01;AMPLIFICATORI;01
896;68025810102;Non alimentari;2;No Food;3;MULTIMEDIA;68;SUONO;02;HIFI SUONO;581;COMPONENTI;01;CASSE DIFFUSORI;02
897;68025810103;Non alimentari;2;No Food;3;MULTIMEDIA;68;SUONO;02;HIFI SUONO;581;COMPONENTI;01;ALTRO;03
898;68025810201;Non alimentari;2;No Food;3;MULTIMEDIA;68;SUONO;02;HIFI SUONO;581;SISTEMI;02;IMPIANTI MICRO;01
899;68025810202;Non alimentari;2;No Food;3;MULTIMEDIA;68;SUONO;02;HIFI SUONO;581;SISTEMI;02;IMPIANTI MINI;02
900;68025810203;Non alimentari;2;No Food;3;MULTIMEDIA;68;SUONO;02;HIFI SUONO;581;SISTEMI;02;HOME THEATRE SENZA DVD;03
901;68025810204;Non alimentari;2;No Food;3;MULTIMEDIA;68;SUONO;02;HIFI SUONO;581;SISTEMI;02;HOME THEATRE CON DVD;04
902;68025810205;Non alimentari;2;No Food;3;MULTIMEDIA;68;SUONO;02;HIFI SUONO;581;SISTEMI;02;HOME THEATRE SPECIALI;05
903;68025830101;Non alimentari;2;No Food;3;MULTIMEDIA;68;SUONO;02;PICCOLO SUONO;583;LETTORI;01;LETTORE CD PORTATILE/MINIDISC;01
904;68025830102;Non alimentari;2;No Food;3;MULTIMEDIA;68;SUONO;02;PICCOLO SUONO;583;LETTORI;01;LETTORE CD/CD MP3 PORTATILE;02
905;68025830103;Non alimentari;2;No Food;3;MULTIMEDIA;68;SUONO;02;PICCOLO SUONO;583;LETTORI;01;LETTORE MP3;03
906;68025830104;Non alimentari;2;No Food;3;MULTIMEDIA;68;SUONO;02;PICCOLO SUONO;583;LETTORI;01;LETTORE MUSICASSETTE;04
907;68025830201;Non alimentari;2;No Food;3;MULTIMEDIA;68;SUONO;02;PICCOLO SUONO;583;RADIO;02;PORTATILI/ TAVOLO;01
908;68025830202;Non alimentari;2;No Food;3;MULTIMEDIA;68;SUONO;02;PICCOLO SUONO;583;RADIO;02;RICETRASMITTENTI;02
909;68025830203;Non alimentari;2;No Food;3;MULTIMEDIA;68;SUONO;02;PICCOLO SUONO;583;RADIO;02;TASCABILI;03
910;68025830301;Non alimentari;2;No Food;3;MULTIMEDIA;68;SUONO;02;PICCOLO SUONO;583;RADIOREGISTRATORI;03;CON CASSETTA;01
911;68025830302;Non alimentari;2;No Food;3;MULTIMEDIA;68;SUONO;02;PICCOLO SUONO;583;RADIOREGISTRATORI;03;CON LETTORE CD;02
912;68025830401;Non alimentari;2;No Food;3;MULTIMEDIA;68;SUONO;02;PICCOLO SUONO;583;RADIOSVEGLIE;04;CON CASSETTE/C.D.;01
913;68025830402;Non alimentari;2;No Food;3;MULTIMEDIA;68;SUONO;02;PICCOLO SUONO;583;RADIOSVEGLIE;04;STANDARD;02
914;68025830403;Non alimentari;2;No Food;3;MULTIMEDIA;68;SUONO;02;PICCOLO SUONO;583;RADIOSVEGLIE;04;ALTRI;03
915;68025830501;Non alimentari;2;No Food;3;MULTIMEDIA;68;SUONO;02;PICCOLO SUONO;583;REGISTRATORI;05;MICROREGISTRATORI;01
916;68025830502;Non alimentari;2;No Food;3;MULTIMEDIA;68;SUONO;02;PICCOLO SUONO;583;REGISTRATORI;05;PORTATILI/ TAVOLO;02
917;68025850101;Non alimentari;2;No Food;3;MULTIMEDIA;68;SUONO;02;SUONO AUTO;585;AUTORADIO;01;CASSETTE;01
918;58012580205;Alimentari;1;Freschi;2;FRESCHISSIMI;58;ORTOFRUTTA;01;AGRUMI;258;MANDARINI;02;MANDARINI CINESI;05
919;58012580206;Alimentari;1;Freschi;2;FRESCHISSIMI;58;ORTOFRUTTA;01;AGRUMI;258;MANDARINI;02;ALTRI MANDARINI;06
920;58012580301;Alimentari;1;Freschi;2;FRESCHISSIMI;58;ORTOFRUTTA;01;AGRUMI;258;CLEMENTINE;03;CLEMENTINE;01
921;58012580401;Alimentari;1;Freschi;2;FRESCHISSIMI;58;ORTOFRUTTA;01;AGRUMI;258;POMPELMO;04;POMPELMO GIALLO;01
922;58012580402;Alimentari;1;Freschi;2;FRESCHISSIMI;58;ORTOFRUTTA;01;AGRUMI;258;POMPELMO;04;POMPELMO ROSATO;02
923;58012580501;Alimentari;1;Freschi;2;FRESCHISSIMI;58;ORTOFRUTTA;01;AGRUMI;258;LIMONI;05;LIMONI;01
924;58012580502;Alimentari;1;Freschi;2;FRESCHISSIMI;58;ORTOFRUTTA;01;AGRUMI;258;LIMONI;05;CEDRO;02
925;58012580503;Alimentari;1;Freschi;2;FRESCHISSIMI;58;ORTOFRUTTA;01;AGRUMI;258;LIMONI;05;LIME;03
926;62083690101;Non alimentari;2;No Food;3;PERSONA;62;SPORT;08;ABB.TO SCI;369;ABB.TO SCI 2-6 ANNI;01;PANTALONI /SALOPETTE;01
927;62083690102;Non alimentari;2;No Food;3;PERSONA;62;SPORT;08;ABB.TO SCI;369;ABB.TO SCI 2-6 ANNI;01;MAGLIERIA SCI;02
928;62083690103;Non alimentari;2;No Food;3;PERSONA;62;SPORT;08;ABB.TO SCI;369;ABB.TO SCI 2-6 ANNI;01;GIACCHE A VENTO;03
929;62083690104;Non alimentari;2;No Food;3;PERSONA;62;SPORT;08;ABB.TO SCI;369;ABB.TO SCI 2-6 ANNI;01;TUTE SCI;04
930;62083690105;Non alimentari;2;No Food;3;PERSONA;62;SPORT;08;ABB.TO SCI;369;ABB.TO SCI 2-6 ANNI;01;COMPLETI  SCI;05
931;62083690201;Non alimentari;2;No Food;3;PERSONA;62;SPORT;08;ABB.TO SCI;369;ABB.TO SCI 7-14 ANNI;02;PANTALONI /SALOPETTE;01
932;62083690202;Non alimentari;2;No Food;3;PERSONA;62;SPORT;08;ABB.TO SCI;369;ABB.TO SCI 7-14 ANNI;02;MAGLIERIA SCI;02
933;62083690203;Non alimentari;2;No Food;3;PERSONA;62;SPORT;08;ABB.TO SCI;369;ABB.TO SCI 7-14 ANNI;02;GIACCHE A VENTO;03
934;62083690204;Non alimentari;2;No Food;3;PERSONA;62;SPORT;08;ABB.TO SCI;369;ABB.TO SCI 7-14 ANNI;02;TUTE SCI;04
935;62083690205;Non alimentari;2;No Food;3;PERSONA;62;SPORT;08;ABB.TO SCI;369;ABB.TO SCI 7-14 ANNI;02;COMPLETI SCI;05
936;62083690301;Non alimentari;2;No Food;3;PERSONA;62;SPORT;08;ABB.TO SCI;369;ABB.TO SCI ADULTO;03;PANTALONI /SALOPETTE;01
937;62083690302;Non alimentari;2;No Food;3;PERSONA;62;SPORT;08;ABB.TO SCI;369;ABB.TO SCI ADULTO;03;MAGLIERIA SCI;02
938;62083690303;Non alimentari;2;No Food;3;PERSONA;62;SPORT;08;ABB.TO SCI;369;ABB.TO SCI ADULTO;03;GIACCHE A VENTO;03
939;62083690304;Non alimentari;2;No Food;3;PERSONA;62;SPORT;08;ABB.TO SCI;369;ABB.TO SCI ADULTO;03;TUTE SCI;04
940;62083690305;Non alimentari;2;No Food;3;PERSONA;62;SPORT;08;ABB.TO SCI;369;ABB.TO SCI ADULTO;03;COMPLETI SCI;05
941;62083690401;Non alimentari;2;No Food;3;PERSONA;62;SPORT;08;ABB.TO SCI;369;ACCESSORI SCI BAMBINI;04;GUANTI;01
942;62083690402;Non alimentari;2;No Food;3;PERSONA;62;SPORT;08;ABB.TO SCI;369;ACCESSORI SCI BAMBINI;04;CAPPELLI;02
943;62083690403;Non alimentari;2;No Food;3;PERSONA;62;SPORT;08;ABB.TO SCI;369;ACCESSORI SCI BAMBINI;04;FASCE;03
944;62083690404;Non alimentari;2;No Food;3;PERSONA;62;SPORT;08;ABB.TO SCI;369;ACCESSORI SCI BAMBINI;04;VARIE;04
945;62083690501;Non alimentari;2;No Food;3;PERSONA;62;SPORT;08;ABB.TO SCI;369;ACCESSORI SCI ADULTI;05;GUANTI;01
946;62083690502;Non alimentari;2;No Food;3;PERSONA;62;SPORT;08;ABB.TO SCI;369;ACCESSORI SCI ADULTI;05;CAPPELLI;02
947;62083690503;Non alimentari;2;No Food;3;PERSONA;62;SPORT;08;ABB.TO SCI;369;ACCESSORI SCI ADULTI;05;FASCE;03
948;62083690504;Non alimentari;2;No Food;3;PERSONA;62;SPORT;08;ABB.TO SCI;369;ACCESSORI SCI ADULTI;05;VARIE;04
949;62083690601;Non alimentari;2;No Food;3;PERSONA;62;SPORT;08;ABB.TO SCI;369;DOPOSCI;06;DOPOSCI BABY  18/29;01
950;62083690602;Non alimentari;2;No Food;3;PERSONA;62;SPORT;08;ABB.TO SCI;369;DOPOSCI;06;DOPOSCI BIMBO/A  29/34;02
951;62083690603;Non alimentari;2;No Food;3;PERSONA;62;SPORT;08;ABB.TO SCI;369;DOPOSCI;06;DOPOSCI RAGAZZO 35/40;03
952;62083690604;Non alimentari;2;No Food;3;PERSONA;62;SPORT;08;ABB.TO SCI;369;DOPOSCI;06;DONNA 35/41;04
953;62083690605;Non alimentari;2;No Food;3;PERSONA;62;SPORT;08;ABB.TO SCI;369;DOPOSCI;06;UOMO  40/45;05
954;52030770102;Alimentari;1;Generi vari;1;GROCERY ALIMENTARI;52;LIQUIDI;03;BIRRA;077;NORMALI;01;VETRO SUPERIORE ML.330;02
955;52030770103;Alimentari;1;Generi vari;1;GROCERY ALIMENTARI;52;LIQUIDI;03;BIRRA;077;NORMALI;01;LATTINA;03
956;52030770104;Alimentari;1;Generi vari;1;GROCERY ALIMENTARI;52;LIQUIDI;03;BIRRA;077;NORMALI;01;ALTRO;04
957;52030770201;Alimentari;1;Generi vari;1;GROCERY ALIMENTARI;52;LIQUIDI;03;BIRRA;077;SPECIALI;02;ALE;01
958;52030770202;Alimentari;1;Generi vari;1;GROCERY ALIMENTARI;52;LIQUIDI;03;BIRRA;077;SPECIALI;02;STRONG LAGER;02
959;52030770203;Alimentari;1;Generi vari;1;GROCERY ALIMENTARI;52;LIQUIDI;03;BIRRA;077;SPECIALI;02;BIRRE DI FRUMENTO;03
960;52030770204;Alimentari;1;Generi vari;1;GROCERY ALIMENTARI;52;LIQUIDI;03;BIRRA;077;SPECIALI;02;STOUT;04
961;52030770205;Alimentari;1;Generi vari;1;GROCERY ALIMENTARI;52;LIQUIDI;03;BIRRA;077;SPECIALI;02;BOCK/DOPPEL BOCK;05
962;52030770206;Alimentari;1;Generi vari;1;GROCERY ALIMENTARI;52;LIQUIDI;03;BIRRA;077;SPECIALI;02;TRAPPISTA/ABBAZIA;06
963;52030770207;Alimentari;1;Generi vari;1;GROCERY ALIMENTARI;52;LIQUIDI;03;BIRRA;077;SPECIALI;02;AROMATIZZATE;07
964;52030770208;Alimentari;1;Generi vari;1;GROCERY ALIMENTARI;52;LIQUIDI;03;BIRRA;077;SPECIALI;02;ALTRE;08
965;52030770301;Alimentari;1;Generi vari;1;GROCERY ALIMENTARI;52;LIQUIDI;03;BIRRA;077;ANALCOL/LIGHT;03;ANALCOOLICHE/LIGHT;01
966;52030770401;Alimentari;1;Generi vari;1;GROCERY ALIMENTARI;52;LIQUIDI;03;BIRRA;077;FUNZIONALE;04;FUNZIONALE;01
967;66014250101;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;FAI DA TE;01;FERRAMENTA;425;MINUTERIA;01;CHIODI;01
968;66014250102;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;FAI DA TE;01;FERRAMENTA;425;MINUTERIA;01;VITI;02
969;66014250103;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;FAI DA TE;01;FERRAMENTA;425;MINUTERIA;01;BULLONI E DADI;03
970;66014250104;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;FAI DA TE;01;FERRAMENTA;425;MINUTERIA;01;TASSELLI;04
971;66014250105;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;FAI DA TE;01;FERRAMENTA;425;MINUTERIA;01;ATTACAGLIE;05
972;66014250106;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;FAI DA TE;01;FERRAMENTA;425;MINUTERIA;01;RONDELLE;06
973;66014250107;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;FAI DA TE;01;FERRAMENTA;425;MINUTERIA;01;ASSORTIMENTI;07
974;66014250108;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;FAI DA TE;01;FERRAMENTA;425;MINUTERIA;01;OCCHIOLI;08
975;66014250109;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;FAI DA TE;01;FERRAMENTA;425;MINUTERIA;01;RIVETTI;09
976;66014250110;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;FAI DA TE;01;FERRAMENTA;425;MINUTERIA;01;VARIE MINUTERIA;10
977;66014250201;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;FAI DA TE;01;FERRAMENTA;425;ACC. PER MOBILI;02;CERNIERE;01
978;66014250202;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;FAI DA TE;01;FERRAMENTA;425;ACC. PER MOBILI;02;FELTRINI;02
979;66014250203;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;FAI DA TE;01;FERRAMENTA;425;ACC. PER MOBILI;02;PIEDINI;03
980;66014250204;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;FAI DA TE;01;FERRAMENTA;425;ACC. PER MOBILI;02;RUOTE;04
981;66014250205;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;FAI DA TE;01;FERRAMENTA;425;ACC. PER MOBILI;02;RIPIANI;05
982;66014250206;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;FAI DA TE;01;FERRAMENTA;425;ACC. PER MOBILI;02;FERMAPORTA;06
983;66014250207;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;FAI DA TE;01;FERRAMENTA;425;ACC. PER MOBILI;02;PARACOLPI;07
984;66014250208;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;FAI DA TE;01;FERRAMENTA;425;ACC. PER MOBILI;02;SQUADRETTE/LASTRINE;08
985;66014250209;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;FAI DA TE;01;FERRAMENTA;425;ACC. PER MOBILI;02;VARIE ACC. MOBILIO;09
986;66014250301;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;FAI DA TE;01;FERRAMENTA;425;CHIUSURE E SICUREZZA;03;CHIUSURE DI MOBILI;01
987;66014250302;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;FAI DA TE;01;FERRAMENTA;425;CHIUSURE E SICUREZZA;03;CHIUSURE DI PORTE E ACC.;02
988;66014250303;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;FAI DA TE;01;FERRAMENTA;425;CHIUSURE E SICUREZZA;03;SERRATURA;03
989;66014250304;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;FAI DA TE;01;FERRAMENTA;425;CHIUSURE E SICUREZZA;03;CATENACCI;04
990;66014250305;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;FAI DA TE;01;FERRAMENTA;425;CHIUSURE E SICUREZZA;03;LUCCHETTI;05
991;66014250306;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;FAI DA TE;01;FERRAMENTA;425;CHIUSURE E SICUREZZA;03;CATENE ANTIFURTO;06
992;66014250307;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;FAI DA TE;01;FERRAMENTA;425;CHIUSURE E SICUREZZA;03;CASSAFORTE;07
993;66014250308;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;FAI DA TE;01;FERRAMENTA;425;CHIUSURE E SICUREZZA;03;CASSETTE PORTAVALORE;08
994;66014250309;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;FAI DA TE;01;FERRAMENTA;425;CHIUSURE E SICUREZZA;03;VARIE CHIUSURE /SICUREZZA;09
995;66014250310;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;FAI DA TE;01;FERRAMENTA;425;CHIUSURE E SICUREZZA;03;PORTALETTERE;10
996;66014250401;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;FAI DA TE;01;FERRAMENTA;425;CORDE/CATENE;04;SPAGO;01
997;66014250402;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;FAI DA TE;01;FERRAMENTA;425;CORDE/CATENE;04;CORDE;02
998;66014250403;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;FAI DA TE;01;FERRAMENTA;425;CORDE/CATENE;04;FILO METALLICO;03
999;66014250404;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;FAI DA TE;01;FERRAMENTA;425;CORDE/CATENE;04;CAVETTI METALLO;04
1000;66014250405;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;FAI DA TE;01;FERRAMENTA;425;CORDE/CATENE;04;CATENE;05
1001;66014250501;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;FAI DA TE;01;FERRAMENTA;425;TAPPARELLE;05;TAPPARELLE;01
1002;66014250502;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;FAI DA TE;01;FERRAMENTA;425;TAPPARELLE;05;ACCESSORI;02
1003;66014270101;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;FAI DA TE;01;UTENSILERIA MANUALE;427;PINZE-TENAGLIE;01;PINZE UNIVERSALI;01
1004;66014270102;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;FAI DA TE;01;UTENSILERIA MANUALE;427;PINZE-TENAGLIE;01;PINZE REGOLABILI;02
1005;66014270103;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;FAI DA TE;01;UTENSILERIA MANUALE;427;PINZE-TENAGLIE;01;PINZE PER ELETTRICISTI;03
1006;66014270104;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;FAI DA TE;01;UTENSILERIA MANUALE;427;PINZE-TENAGLIE;01;TENAGLIE;04
1007;66014270105;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;FAI DA TE;01;UTENSILERIA MANUALE;427;PINZE-TENAGLIE;01;TRONCHESI;05
1008;66014270106;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;FAI DA TE;01;UTENSILERIA MANUALE;427;PINZE-TENAGLIE;01;ALTRE PINZE;06
1009;66014270107;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;FAI DA TE;01;UTENSILERIA MANUALE;427;PINZE-TENAGLIE;01;PINZE CONF. MULTIPLE;07
1010;66014270201;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;FAI DA TE;01;UTENSILERIA MANUALE;427;CHIAVI;02;CHIAVI FISSE;01
1011;66014270202;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;FAI DA TE;01;UTENSILERIA MANUALE;427;CHIAVI;02;CHIAVI REGOLABILI;02
1012;66014270203;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;FAI DA TE;01;UTENSILERIA MANUALE;427;CHIAVI;02;CHIAVI COMBINATE;03
1013;66014270204;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;FAI DA TE;01;UTENSILERIA MANUALE;427;CHIAVI;02;CHIAVI A BUSSOLA;04
1014;66014270205;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;FAI DA TE;01;UTENSILERIA MANUALE;427;CHIAVI;02;CHIAVI A BRUGOLA;05
1015;66014270206;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;FAI DA TE;01;UTENSILERIA MANUALE;427;CHIAVI;02;CHIAVI A TUBO;06
1016;66014270207;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;FAI DA TE;01;UTENSILERIA MANUALE;427;CHIAVI;02;ALTRE CHIAVI;07
1017;66014270208;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;FAI DA TE;01;UTENSILERIA MANUALE;427;CHIAVI;02;CHIAVI CONF. MULTIPLE;08
1018;66014270301;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;FAI DA TE;01;UTENSILERIA MANUALE;427;CACCIAVITI;03;CACCIAVITI A TAGLIO;01
1019;66014270302;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;FAI DA TE;01;UTENSILERIA MANUALE;427;CACCIAVITI;03;CACCIAVITI A CROCE;02
1020;66014270303;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;FAI DA TE;01;UTENSILERIA MANUALE;427;CACCIAVITI;03;CACCIAVITI INTERCAMBIABILI;03
1021;66014270304;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;FAI DA TE;01;UTENSILERIA MANUALE;427;CACCIAVITI;03;CACCIAVITI SPECIALI;04
1022;66014270305;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;FAI DA TE;01;UTENSILERIA MANUALE;427;CACCIAVITI;03;CACCIAVITI CONF. MULTIPLE;05
1023;66014270401;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;FAI DA TE;01;UTENSILERIA MANUALE;427;MARTELLI;04;MARTELLI TEDESCA;01
1024;66014270402;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;FAI DA TE;01;UTENSILERIA MANUALE;427;MARTELLI;04;MARTELLI GRANCHIO;02
1025;66014270403;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;FAI DA TE;01;UTENSILERIA MANUALE;427;MARTELLI;04;MARTELLI CARPENTIERE;03
1026;66014270404;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;FAI DA TE;01;UTENSILERIA MANUALE;427;MARTELLI;04;MAZZE/MAZZUOLI;04
1027;66014270405;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;FAI DA TE;01;UTENSILERIA MANUALE;427;MARTELLI;04;ALTRI MARTELLI;05
1028;66014270501;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;FAI DA TE;01;UTENSILERIA MANUALE;427;TAGLIO;05;LIME;01
1029;66014270502;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;FAI DA TE;01;UTENSILERIA MANUALE;427;TAGLIO;05;SEGHE DA LEGNO;02
1030;66014270503;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;FAI DA TE;01;UTENSILERIA MANUALE;427;TAGLIO;05;SEGHE D FERRO;03
1031;66014270504;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;FAI DA TE;01;UTENSILERIA MANUALE;427;TAGLIO;05;COLTELLI;04
1032;66014270505;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;FAI DA TE;01;UTENSILERIA MANUALE;427;TAGLIO;05;LAME DI RICAMBIO;05
1033;66014270506;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;FAI DA TE;01;UTENSILERIA MANUALE;427;TAGLIO;05;FORBICI;06
1034;66014270507;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;FAI DA TE;01;UTENSILERIA MANUALE;427;TAGLIO;05;SCALPELLI E BULINI;07
1035;66014270508;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;FAI DA TE;01;UTENSILERIA MANUALE;427;TAGLIO;05;PIALLE;08
1036;66014270509;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;FAI DA TE;01;UTENSILERIA MANUALE;427;TAGLIO;05;TAGLIA CORNICI;09
1037;66014270510;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;FAI DA TE;01;UTENSILERIA MANUALE;427;TAGLIO;05;ALTRI;10
1038;66014270601;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;FAI DA TE;01;UTENSILERIA MANUALE;427;MISURA;06;FLESSOMETRI;01
1039;66014270602;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;FAI DA TE;01;UTENSILERIA MANUALE;427;MISURA;06;METRI MURATORI (PIEGHEVOLI);02
1040;66014270603;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;FAI DA TE;01;UTENSILERIA MANUALE;427;MISURA;06;ROTELLE METRICHE;03
1041;66014270604;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;FAI DA TE;01;UTENSILERIA MANUALE;427;MISURA;06;CALIBRI-SPESSIMETRI;04
1042;66014270605;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;FAI DA TE;01;UTENSILERIA MANUALE;427;MISURA;06;LIVELLE;05
1043;66014270606;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;FAI DA TE;01;UTENSILERIA MANUALE;427;MISURA;06;SQUADRE;06
1044;66014270607;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;FAI DA TE;01;UTENSILERIA MANUALE;427;MISURA;06;ALTRI;07
1045;66014270701;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;FAI DA TE;01;UTENSILERIA MANUALE;427;UTENSILI MURATORI;07;CAZZUOLE;01
1046;66014270702;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;FAI DA TE;01;UTENSILERIA MANUALE;427;UTENSILI MURATORI;07;FRATTONI;02
1047;66014270703;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;FAI DA TE;01;UTENSILERIA MANUALE;427;UTENSILI MURATORI;07;SPATOLE;03
1048;66014270704;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;FAI DA TE;01;UTENSILERIA MANUALE;427;UTENSILI MURATORI;07;STRETTONI;04
1049;66014270705;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;FAI DA TE;01;UTENSILERIA MANUALE;427;UTENSILI MURATORI;07;CASSONCINI - SECCHI;05
1050;66014270706;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;FAI DA TE;01;UTENSILERIA MANUALE;427;UTENSILI MURATORI;07;TRACCIATOI FILO A PIOMBO;06
1051;66014270707;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;FAI DA TE;01;UTENSILERIA MANUALE;427;UTENSILI MURATORI;07;TAGLIA PIASTRELLE;07
1052;66014270708;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;FAI DA TE;01;UTENSILERIA MANUALE;427;UTENSILI MURATORI;07;SPAZZOLE;08
1053;66014270709;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;FAI DA TE;01;UTENSILERIA MANUALE;427;UTENSILI MURATORI;07;ALTRI;09
1054;66014270801;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;FAI DA TE;01;UTENSILERIA MANUALE;427;ALTRI UTENSILI;08;INGRASSATORI/OLIATORI;01
